timeAtServer,latitude
358.653000116348,51.2770106428761
367.542000055313,51.2736123295154
370.44000005722,51.2723693847656
370.998000144959,51.2721226579052
371.580000162125,51.2716827392578
372.996999979019,51.2712847176245
373.509999990463,51.2709122997219
374.057000160217,51.2706756591797
374.503000020981,51.2706756591797
374.936000108719,51.2704925537109
376.331000089645,51.2698881504899
379.186000108719,51.2683868408203
380.18700003624,51.2681191654529
380.628000020981,51.2679329565016
381.101000070572,51.2677467475503
383.069000005722,51.2666760460805
383.498000144959,51.2666760460805
383.940000057221,51.2664898371292
384.368000030518,51.2661895751953
385.822000026703,51.2653725834216
386.381000041962,51.2652282714844
387.825000047684,51.2645811953787
388.328000068665,51.2643484341896
388.732000112534,51.2641622252384
389.174000024796,51.2639007568359
389.743000030518,51.263671875
390.65499997139,51.2631846282442
391.490000009537,51.2626260013904
392.581000089645,51.26220703125
393.137000083923,51.2618865966797
393.614000082016,51.2617034912109
394.171000003815,51.2614156432071
395.124000072479,51.2609966730667
396.492000102997,51.2602844238281
397.041000127792,51.2599725238347
398.121000051498,51.2594604492188
399.568000078201,51.2586364746094
400.481000185013,51.2582244873047
401.552000045776,51.2576914641817
402.646000146866,51.2570397328522
402.646000146866,51.2570397328522
403.22200012207,51.2567596435547
404.888000011444,51.2558898925781
405.825000047684,51.2555500612421
406.374000072479,51.2550201416016
406.788000106812,51.2548370361328
407.34500002861,51.2544793597722
407.90499997139,51.254293150821
409.069000005722,51.2536414194915
409.572999954224,51.2532806396484
410.899000167847,51.2526397705078
411.333000183106,51.2524108886719
411.735000133514,51.2521820068359
412.128000020981,51.2520120911679
412.641000032425,51.2518258822166
413.12700009346,51.2515931210275
413.549000024796,51.2510833740234
414.067000150681,51.2508544921875
414.572999954224,51.2505224195577
415.055000066757,51.2502896583687
415.460000038147,51.2502431061308
415.996999979019,51.2498931884766
416.53400015831,51.2494812011719
417.445000171661,51.2488930912341
417.925000190735,51.248660330045
418.40900015831,51.2484741210938
418.835000038147,51.2482452392578
419.279000043869,51.2478332519531
419.833000183106,51.2474965240996
420.394999980927,51.2472839355469
420.819000005722,51.2470550537109
421.400000095367,51.2465189271054
422.402000188828,51.24609375
422.402000188828,51.24609375
422.857000112534,51.2458648681641
422.857000112534,51.2458648681641
423.31200003624,51.2454528808594
423.716000080109,51.2452239990234
424.662000179291,51.2447499420683
425.206000089645,51.2442169189453
426.355000019074,51.2437723450742
426.897000074387,51.2433929443359
427.452000141144,51.2428413003178
427.881999969482,51.2426085391287
428.394999980927,51.2423858642578
428.902000188828,51.2421569824219
429.358999967575,51.241770598848
429.8140001297,51.2414912854211
430.917000055313,51.2408752441406
431.34500002861,51.2403274794756
431.749000072479,51.2400481660487
431.749000072479,51.2400481660487
432.289000034332,51.2399550615731
432.289000034332,51.2399550615731
433.31500005722,51.2393188476563
434.351999998093,51.2384948730469
435.425000190735,51.2378136586335
436.384999990463,51.2371215820313
436.81299996376,51.2368469238281
437.294000148773,51.2365264892578
438.328000068665,51.2359515691208
438.855000019074,51.2354736328125
439.338999986649,51.2348343154131
440.383000135422,51.2341918945313
441.249000072479,51.2335052490234
442.246999979019,51.2326463602357
443.277000188828,51.2317657470703
444.333000183106,51.2308773751986
445.801000118256,51.2293877035885
447.320000171661,51.2280578613281
448.795000076294,51.2266387939453
449.309000015259,51.2262268066406
451.268000125885,51.2241668701172
452.190999984741,51.2231031514831
452.624000072479,51.2226841813427
452.624000072479,51.2226841813427
453.080000162125,51.2222652112023
453.080000162125,51.2222652112023
453.641000032425,51.2217864990234
454.069000005722,51.2213287353516
454.595999956131,51.2204962261653
454.595999956131,51.2204962261653
455.131000041962,51.2200772560249
455.601000070572,51.2193603515625
457.014000177384,51.2179824053231
458.098000049591,51.216796875
461.021000146866,51.2132806293035
461.515000104904,51.2128151069253
461.955000162125,51.2121276855469
462.508000135422,51.2116241455078
463.092000007629,51.2109530174126
463.495000123978,51.2104409427966
464.050000190735,51.2097473144531
464.505000114441,51.2091064453125
464.505000114441,51.2091064453125
464.959000110626,51.2083926443326
465.538000106812,51.2080667786679
465.538000106812,51.2080667786679
466.019000053406,51.2073669433594
466.569000005722,51.2066702115334
467.028000116348,51.2062046891552
467.565000057221,51.2054901123047
468.047000169754,51.2049865722656
468.570000171661,51.2045288085938
469.022000074387,51.2038305250265
469.443000078201,51.2033184504105
469.884000062943,51.2028529280323
470.31200003624,51.2023874056541
470.845999956131,51.2016906738281
471.402000188828,51.2009442862818
471.983999967575,51.2002716064453
472.539000034332,51.1997680664063
473.121999979019,51.1990356445313
473.552999973297,51.1983489990234
474.126000165939,51.1978454589844
475.140000104904,51.1964263916016
475.542999982834,51.1961959580244
476.055000066757,51.1954650878906
477.019000053406,51.1942873162738
477.449000120163,51.1938217938957
478.005000114441,51.1930847167969
479.65700006485,51.191162109375
480.092000007629,51.1907043457031
480.495000123978,51.1902008056641
481.077000141144,51.1894924357786
481.578999996185,51.1887817382813
481.967000007629,51.1882781982422
481.967000007629,51.1882781982422
482.387000083923,51.1878204345703
482.949000120163,51.1870717194121
483.968000173569,51.1858520507813
484.906000137329,51.1848907470703
484.906000137329,51.1848907470703
485.388000011444,51.1841854806674
485.388000011444,51.1841854806674
485.925000190735,51.1836734060514
486.410000085831,51.1829681396484
486.887000083923,51.1824645996094
487.295000076294,51.1820068359375
487.295000076294,51.1820068359375
487.825000047684,51.1812526896849
488.353000164032,51.1805419921875
488.758000135422,51.1800384521484
489.25400018692,51.1795806884766
489.810000181198,51.1788319733183
490.365000009537,51.1781158447266
490.897000074387,51.1776123046875
491.479000091553,51.17687677933
492.03200006485,51.1761474609375
492.460999965668,51.1756439208984
492.940999984741,51.1751403808594
493.491000175476,51.1744095107256
493.983000040054,51.1736755371094
494.412000179291,51.1733551025391
494.84400010109,51.1728973388672
495.337000131607,51.1722106933594
495.337000131607,51.1722106933594
495.87900018692,51.1714767197431
495.87900018692,51.1714767197431
496.463000059128,51.1707458496094
496.917000055313,51.1702880859375
497.351000070572,51.1695680779926
497.831000089645,51.1690560033766
498.361999988556,51.1683197021484
498.789999961853,51.1678619384766
498.789999961853,51.1678619384766
499.248000144959,51.1673583984375
499.248000144959,51.1673583984375
499.717000007629,51.1669006347656
499.717000007629,51.1669006347656
500.309000015259,51.1661697646319
500.706000089645,51.1657042422537
501.149000167847,51.1651921676377
501.641000032425,51.1645202636719
502.09400010109,51.1640167236328
502.09400010109,51.1640167236328
502.621999979019,51.163330078125
503.152000188828,51.1624603271484
504.167999982834,51.1614679886123
504.991000175476,51.1605369438559
505.56500005722,51.1598510742188
506.081000089645,51.1593933105469
507.146000146866,51.1578826904297
507.729000091553,51.1574249267578
508.322999954224,51.1569058693062
508.756999969482,51.1564868991658
509.272000074387,51.1556396484375
509.272000074387,51.1556396484375
509.699000120163,51.1551818847656
510.233999967575,51.1547179141287
510.639000177384,51.1542523917505
511.192000150681,51.1534423828125
511.75,51.1527627201404
513.218000173569,51.1512451171875
514.207000017166,51.1502023470604
514.739000082016,51.14978337692
515.251000165939,51.1491394042969
516.184000015259,51.1481074963586
516.718000173569,51.1476885262182
517.301000118256,51.1471252441406
517.756000041962,51.1465247202728
518.238000154495,51.1461523023702
518.695000171661,51.1457333322299
519.821000099182,51.144429869571
520.276000022888,51.1442436606197
520.682000160217,51.1438712427172
520.682000160217,51.1438712427172
521.696000099182,51.142822265625
522.118000030518,51.1424560546875
522.525000095367,51.1421356201172
522.927000045776,51.1417694091797
523.412000179291,51.1412643173994
524.965000152588,51.1399608547405
525.542000055313,51.1394953323623
526.59500002861,51.138797048795
527.157999992371,51.1381988525391
527.608000040054,51.1379241943359
528.005000114441,51.1376037597656
528.509999990463,51.1373748779297
529.091000080109,51.1369349592823
529.588000059128,51.1365966796875
530.001000165939,51.1363220214844
530.575000047684,51.1358177055747
530.575000047684,51.1358177055747
531.022000074387,51.1355383921478
531.577000141144,51.1354064941406
532.106000185013,51.1351776123047
532.588000059128,51.1347004518671
533.148000001907,51.1344451904297
534.229000091553,51.1338159593485
534.693000078201,51.1335831981594
536.077000141144,51.1332092285156
536.558000087738,51.1328383623544
537.09700012207,51.1326987056409
537.705000162125,51.1325225830078
538.131000041962,51.1323728399762
539.06200003624,51.1321400787871
539.06200003624,51.1321400787871
539.506999969482,51.131907317598
539.87700009346,51.1318142131224
540.357000112534,51.1317676608845
540.738000154495,51.1316745564089
541.277000188828,51.1316070556641
541.776000022888,51.1314883474576
542.289999961853,51.1314883474576
543.390000104904,51.1312090340307
544.488000154495,51.1313781738281
544.922000169754,51.1313323974609
545.478000164032,51.1312090340307
545.930999994278,51.1311624817929
546.427000045776,51.1311950683594
546.906000137329,51.1311950683594
546.906000137329,51.1311950683594
547.376000165939,51.1310577392578
547.376000165939,51.1310577392578
547.933000087738,51.1310693773173
548.341000080109,51.1312555862685
548.837000131607,51.1312866210938
549.275000095367,51.1312866210938
549.742000102997,51.1313021385064
550.272000074387,51.1313486907442
550.854000091553,51.1313323974609
551.404000043869,51.131395242982
551.967000007629,51.1314239501953
551.967000007629,51.1314239501953
552.473000049591,51.1312866210938
553.00200009346,51.1313021385064
553.00200009346,51.1313021385064
553.519000053406,51.1314883474576
554.029000043869,51.1315155029297
554.580000162125,51.1315814519333
555.057000160217,51.1315814519333
555.057000160217,51.1315814519333
555.568000078201,51.1314697265625
556.130000114441,51.1315155029297
556.524000167847,51.1316986083984
556.524000167847,51.1316986083984
556.913000106812,51.1317443847656
557.449000120163,51.1316280041711
557.950000047684,51.1316528320313
558.480000019074,51.1318817138672
558.911000013351,51.1319274902344
559.413000106812,51.1317676608845
559.827000141144,51.1318142131224
560.414000034332,51.1320648193359
560.947000026703,51.1320935265493
561.479000091553,51.1319538698358
562.013000011444,51.1320190429688
562.466000080109,51.1322479248047
563.015000104904,51.1322797355005
563.492000102997,51.1321866310249
564.427999973297,51.1322937011719
564.427999973297,51.1322937011719
564.930000066757,51.1323394775391
565.40900015831,51.1325590489274
565.40900015831,51.1325590489274
565.919000148773,51.1326056011653
566.425000190735,51.1324768066406
566.425000190735,51.1324768066406
567.00400018692,51.1325590489274
567.447999954224,51.1327452578787
567.861000061035,51.1327918101165
568.322000026703,51.1326987056409
568.824000120163,51.1327514648438
568.824000120163,51.1327514648438
569.226000070572,51.1327972412109
569.671000003815,51.1328430175781
570.095999956131,51.1328887939453
570.481000185013,51.1330718994141
571.023000001907,51.1331642280191
571.452000141144,51.1330245713056
572.008000135422,51.1330718994141
572.008000135422,51.1330718994141
572.584000110626,51.1333038847325
573.662000179291,51.1332550048828
574.706000089645,51.1333504369704
575.12900018692,51.1333969892082
575.615000009537,51.1336212158203
575.615000009537,51.1336212158203
576.037000179291,51.1336669921875
577.598000049591,51.1336669921875
577.598000049591,51.1336669921875
578.130000114441,51.1337127685547
578.130000114441,51.1337127685547
578.509999990463,51.1339416503906
579.493999958038,51.1338625115863
579.947999954224,51.1338958740234
580.364000082016,51.1341247558594
580.81299996376,51.1341705322266
581.199000120163,51.134033203125
581.199000120163,51.134033203125
581.607000112534,51.1340789794922
582.101000070572,51.1341247558594
582.712000131607,51.1343280339645
583.264000177383,51.1342620849609
583.77999997139,51.1342814817267
584.177999973297,51.1343280339645
584.177999973297,51.1343280339645
584.741000175476,51.1343745862023
585.164999961853,51.1346282958984
585.723000049591,51.1346740722656
586.271000146866,51.1345607951536
586.685000181198,51.1345607951536
587.149000167847,51.1348114013672
587.703999996185,51.1348571777344
588.111000061035,51.1349029541016
588.695000171661,51.1347935563427
589.223999977112,51.1348571777344
589.748000144959,51.1348571777344
590.206000089645,51.1351194220074
590.647000074387,51.1351659742452
591.164999961853,51.1350402832031
591.644000053406,51.1350860595703
592.199000120163,51.1353056309587
592.697000026703,51.1353521831965
593.15700006485,51.1352233886719
593.729000091553,51.1352691650391
594.180000066757,51.13549183991
594.588000059128,51.1355383921478
595.042000055313,51.1355849443856
595.572999954224,51.1354522705078
596.054000139236,51.135498046875
596.53400015831,51.1355438232422
597.050000190735,51.1355849443856
597.050000190735,51.1355849443856
597.631000041962,51.1358184814453
597.631000041962,51.1358184814453
598.083000183106,51.1358642578125
598.083000183106,51.1358642578125
598.588999986649,51.1357711533369
599.128000020981,51.1359558105469
599.128000020981,51.1359558105469
599.634000062943,51.1360015869141
599.634000062943,51.1360015869141
600.1890001297,51.1359108100503
600.1890001297,51.1359108100503
600.776000022888,51.1359558105469
600.776000022888,51.1359558105469
601.182000160217,51.1361846923828
601.646000146866,51.1361846923828
601.646000146866,51.1361846923828
602.090000152588,51.13623046875
