timeAtServer,latitude,longitude,geoAltitude
90.1280000209808,51.3813629150391,5.32124287373311,845.82
107.285000085831,51.3661193847656,5.33653465477196,1112.52
108.397000074387,51.3652954101563,5.33809352565456,1143.0
111.598000049591,51.36328125,5.34239897856841,1196.34
111.598000049591,51.36328125,5.34239897856841,1188.72
112.637000083923,51.3627133126986,5.34385681152344,1211.58
117.383000135422,51.3603391485699,5.35102844238281,1280.16
143.588000059128,51.3587493896484,5.3966625316723,1607.82
143.588000059128,51.3587493896484,5.3966625316723,1615.44
143.996999979019,51.3587951660156,5.3974048511402,1607.82
145.460000038147,51.3589425814354,5.40000915527344,1615.44
145.460000038147,51.3589425814354,5.40000915527344,1623.06
147.608999967575,51.3592071533203,5.40401149440456,1661.16
148.090000152588,51.3592529296875,5.40475381387247,1653.54
148.090000152588,51.3592529296875,5.40475381387247,1661.16
150.730000019073,51.3595943127648,5.4095458984375,1691.64
150.730000019073,51.3595943127648,5.4095458984375,1684.02
151.288000106812,51.3597106933594,5.41069236961571,1684.02
154.506000041962,51.3601684570313,5.41663092535895,1722.12
155.061000108719,51.3602460440943,5.41778564453125,1729.74
157.072999954224,51.3605253575212,5.42160034179688,1737.36
157.072999954224,51.3605253575212,5.42160034179688,1744.98
159.094000101089,51.3608046709481,5.4254150390625,1760.22
159.094000101089,51.3608046709481,5.4254150390625,1752.6
159.663000106812,51.3609008789063,5.4265037742821,1767.84
160.200999975204,51.3609908798994,5.42770385742188,1767.84
160.785000085831,51.361083984375,5.4288049646326,1775.46
161.215000152588,51.3611297607422,5.4296215160473,1775.46
162.809000015259,51.3614044189453,5.43266502586571,1790.7
164.738000154495,51.3616790771484,5.43659931904561,1813.56
166.822999954224,51.3619537353516,5.44045938027872,1836.42
169.808000087738,51.3623874470339,5.44631958007813,1866.9
169.808000087738,51.3623874470339,5.44631958007813,1874.52
171.305999994278,51.3625030517578,5.44907028610642,1889.76
180.684000015259,51.3622012380826,5.46737670898438,2026.92
183.163000106812,51.3615875244141,5.47237911739865,2057.4
184.552999973297,51.3611770888506,5.47500610351563,2072.64
188.932000160217,51.3596408650027,5.4833984375,2110.74
194.161000013351,51.3573132531118,5.49331665039063,2133.6
197.486000061035,51.3555908203125,5.49934387207031,2148.84
198.016999959946,51.3552703857422,5.50043879328547,2148.84
198.446000099182,51.3550415039063,5.50118111275338,2156.46
199.40700006485,51.3544270143671,5.50300598144531,2156.46
200.75200009346,51.3535308837891,5.50556079761402,2164.08
201.287000179291,51.3533020019531,5.50630311708193,2164.08
202.295000076294,51.35265802933,5.50811767578125,2179.32
204.900000095367,51.350830078125,5.5127612964527,2194.56
206.038000106812,51.3499145507813,5.51491402290963,2202.18
208.141000032425,51.3482821189751,5.51887512207031,2209.8
208.546000003815,51.3480028055482,5.51956176757813,2217.42
209.65499997139,51.3472595214844,5.52137220228041,2225.04
211.006000041962,51.3462338205111,5.52391052246094,2232.66
211.578000068665,51.3457489013672,5.52493533572635,2240.28
214.121000051498,51.3439636230469,5.52931502058699,2270.76
216.107000112534,51.3424530029297,5.53295238597973,2286.0
216.511000156403,51.3421783447266,5.53369470544764,2293.62
216.914999961853,51.3418579101563,5.53443702491554,2293.62
218.963000059128,51.3401820295948,5.53840637207031,2324.1
220.526000022888,51.3391571044922,5.54096943623311,2339.34
221.110000133514,51.3386923579846,5.54206848144531,2346.96
221.595999956131,51.3382415771484,5.54319639463683,2362.2
222.025000095367,51.3379211425781,5.54393871410473,2346.96
222.025000095367,51.3379211425781,5.54393871410473,2354.58
222.496000051498,51.3376007080078,5.54468103357264,2354.58
223.463000059128,51.3368302684719,5.54649353027344,2369.82
224.459000110626,51.3360900878906,5.54831839896537,2392.68
226.080000162125,51.3348541259766,5.55128767683699,2400.3
226.978000164032,51.3340836864407,5.55313110351563,2407.92
228.676000118256,51.3328267760196,5.55610656738281,2423.16
228.676000118256,51.3328267760196,5.55610656738281,2430.78
229.106000185013,51.3325009103549,5.55686950683594,2430.78
229.582000017166,51.3320617675781,5.55796855204814,2446.02
230.137000083923,51.3317413330078,5.55871087151605,2446.02
230.544000148773,51.3312439999338,5.55976867675781,2453.64
231.098999977112,51.3309646865069,5.56053161621094,2453.64
232.591000080109,51.3297077760858,5.56350708007813,2476.5
233.021000146866,51.3293819104211,5.56427001953125,2476.5
233.459000110626,51.3290560447564,5.56503295898438,2484.12
233.459000110626,51.3290560447564,5.56503295898438,2476.5
234.025000095367,51.3286285400391,5.5661340661951,2484.12
234.430999994278,51.3283081054688,5.56687638566301,2499.36
235.898000001907,51.3271939552437,5.56953430175781,2506.98
236.906000137329,51.3263854980469,5.57140453441723,2522.22
237.387000083923,51.3259370448226,5.57258605957031,2514.6
238.356000185013,51.3251495361328,5.57444804423564,2529.84
238.356000185013,51.3251495361328,5.57444804423564,2537.46
238.84500002861,51.3248291015625,5.57519036370355,2537.46
239.400000095367,51.3243542687368,5.57632446289063,2545.08
239.400000095367,51.3243542687368,5.57632446289063,2537.46
239.833000183106,51.324028403072,5.57708740234375,2545.08
240.771000146866,51.3232269287109,5.57897619298987,2560.32
241.325999975204,51.3227249404131,5.58013916015625,2552.7
241.325999975204,51.3227249404131,5.58013916015625,2560.32
241.818000078201,51.3224456269862,5.58090209960938,2560.32
241.818000078201,51.3224456269862,5.58090209960938,2567.94
242.22200012207,51.3221197613215,5.5816650390625,2560.32
242.22200012207,51.3221197613215,5.5816650390625,2567.94
242.728000164032,51.3217938956568,5.58242797851563,2575.56
243.134999990463,51.3213043212891,5.58357857369088,2575.56
243.593000173569,51.3209838867188,5.58432089315878,2583.18
244.047000169754,51.3206634521484,5.58513744457348,2583.18
244.621999979019,51.3201645673332,5.58624267578125,2598.42
245.643000125885,51.3193817138672,5.58818095439189,2613.66
246.098000049591,51.3190612792969,5.5889232738598,2606.04
246.677000045776,51.3185817912474,5.59013366699219,2621.28
247.131000041962,51.3180999755859,5.5912244642103,2628.9
247.131000041962,51.3180999755859,5.5912244642103,2621.28
247.992000102997,51.3174591064453,5.59278333509291,2636.52
247.992000102997,51.3174591064453,5.59278333509291,2628.9
248.478000164032,51.317138671875,5.5935998865076,2644.14
248.883000135422,51.3168182373047,5.59434220597551,2644.14
248.883000135422,51.3168182373047,5.59434220597551,2651.76
249.462000131607,51.3163472838321,5.59547424316406,2651.76
249.462000131607,51.3163472838321,5.59547424316406,2659.38
250.528000116348,51.3155364990234,5.59738571579392,2667.0
250.932000160217,51.3150438211732,5.59860229492188,2667.0
251.93799996376,51.3142547607422,5.60050345755912,2682.24
252.34400010109,51.3139343261719,5.60124577702703,2689.86
252.800000190735,51.3136138916016,5.60206232844172,2697.48
253.292999982834,51.3132934570313,5.60280464790963,2697.48
254.285000085831,51.3124834480932,5.60478210449219,2712.72
254.766000032425,51.3119659423828,5.60592238967483,2727.96
255.264000177383,51.3116455078125,5.60666470914274,2727.96
256.40499997139,51.3106842041016,5.60904013144003,2758.44
257.930000066757,51.3095506571107,5.61172485351563,2781.3
258.495000123978,51.30908203125,5.61282596072635,2804.16
258.950000047684,51.3085730601165,5.614013671875,2796.54
259.537000179291,51.3082937466896,5.61477661132813,2819.4
261.124000072479,51.3069902840307,5.61790466308594,2834.64
261.124000072479,51.3069902840307,5.61790466308594,2842.26
262.587000131607,51.3057333736096,5.62095642089844,2872.74
262.587000131607,51.3057333736096,5.62095642089844,2865.12
264.455000162125,51.3042755126953,5.62440614442568,2918.46
264.914999961853,51.303955078125,5.62514846389358,2918.46
265.319000005722,51.3034988661944,5.62629699707031,2933.7
265.789000034332,51.3031730005297,5.62705993652344,2933.7
266.327000141144,51.3027191162109,5.62826620565878,2956.56
267.440000057221,51.3019160901086,5.63018798828125,2964.18
268.387000083923,51.3011627197266,5.6320520349451,3002.28
268.387000083923,51.3011627197266,5.6320520349451,2987.04
269.795000076294,51.3000540005959,5.634765625,3017.52
270.275000095367,51.2997281349312,5.63552856445313,3025.14
270.706000089645,51.2994488215042,5.63629150390625,3048.0
271.391000032425,51.2989654541016,5.63739673511402,3040.38
272.759000062943,51.2977294921875,5.64051447687922,3086.1
272.759000062943,51.2977294921875,5.64051447687922,3078.48
273.598000049591,51.2970886230469,5.64199911581503,3101.34
