timeAtServer,latitude,longitude,geoAltitude
1.3730001449585,46.5512602208024,11.5044021606445,11155.68
1.90700006484985,46.5523223876953,11.503422434737,11155.68
2.82800006866455,46.5537872314453,11.5020826386242,11155.68
3.35400009155273,46.5548447431144,11.5010375976563,11155.68
3.93700003623962,46.5559387207031,11.5000059546494,11163.3
4.47099995613098,46.5566711425781,11.499336056593,11155.68
4.93900012969971,46.5577309818591,11.4983596801758,11163.3
5.44200015068054,46.5584292654264,11.497673034668,11155.68
6.00900006294251,46.5595092773438,11.4966564643674,11163.3
7.10700011253357,46.5617065429688,11.4945797803925,11155.68
8.06599998474121,46.5631256103516,11.4932399842797,11155.68
8.59000015258789,46.5642017429158,11.4922485351563,11155.68
10.4720001220703,46.5678328174656,11.4888153076172,11155.68
12.835000038147,46.57177734375,11.4850672279916,11155.68
14.4270000457764,46.5746612548828,11.482387635766,11155.68
17.7190001010895,46.5807743395789,11.4765930175781,11155.68
19.6800000667572,46.5843588618909,11.4732284545898,11155.68
20.1480000019074,46.585103697696,11.472541809082,11163.3
21.7039999961853,46.5879899364407,11.4698638916016,11163.3
22.1390001773834,46.588688220008,11.4691772460938,11155.68
23.0950000286102,46.5904998779297,11.4674489091082,11163.3
25.4100000858307,46.5944606974974,11.463752746582,11155.68
28.1440000534058,46.5995348914195,11.4589462280273,11155.68
28.5989999771118,46.6002331749868,11.4583282470703,11155.68
29.1130001544952,46.6013488769531,11.4572664586509,11155.68
30.6170001029968,46.6038642495365,11.4548950195313,11155.68
31.1930000782013,46.6049194335938,11.4539169683689,11155.68
31.6520001888275,46.6056518554688,11.4531800805069,11155.68
32.2190001010895,46.6067504882813,11.4522171020508,11155.68
34.2770001888275,46.6103350105932,11.4487838745117,11155.68
35.7090001106262,46.6132212493379,11.4461059570313,11155.68
36.1790001392365,46.613966085143,11.4454193115234,11155.68
37.3000001907349,46.6161074880826,11.443359375,11155.68
38.239000082016,46.617550607455,11.4419860839844,11155.68
39.1480000019074,46.619384765625,11.4403180378239,11155.68
40.2569999694824,46.6211816820048,11.4386215209961,11155.68
